Taxon,Family,Subfamily,Clade,Constraint,Scientific Name,Data,Genes,Length
Anura,Brachycephalidae,Brachycephalinae,Brachycephalinae,Ischnocnema,Ischnocnema nanahallux,1,1,559
Anura,Brachycephalidae,Brachycephalinae,Brachycephalinae,Ischnocnema,Ischnocnema nasuta,1,4,3384
Anura,Brachycephalidae,Brachycephalinae,Brachycephalinae,Ischnocnema,Ischnocnema nigriventris,0,0,0
Anura,Brachycephalidae,Brachycephalinae,Brachycephalinae,Ischnocnema,Ischnocnema octavioi,1,4,2642
Anura,Brachycephalidae,Brachycephalinae,Brachycephalinae,Ischnocnema,Ischnocnema oea,1,4,3432
Anura,Brachycephalidae,Brachycephalinae,Brachycephalinae,Ischnocnema,Ischnocnema paranaensis,0,0,0
Anura,Brachycephalidae,Brachycephalinae,Brachycephalinae,Ischnocnema,Ischnocnema parva,1,6,5235
Anura,Brachycephalidae,Brachycephalinae,Brachycephalinae,Ischnocnema,Ischnocnema penaxavantinho,0,0,0
Anura,Brachycephalidae,Brachycephalinae,Brachycephalinae,Ischnocnema,Ischnocnema pusilla,0,0,0
Anura,Brachycephalidae,Brachycephalinae,Brachycephalinae,Ischnocnema,Ischnocnema randorum,0,0,0
Anura,Brachycephalidae,Brachycephalinae,Brachycephalinae,Ischnocnema,Ischnocnema sambaqui,1,4,3059
Anura,Brachycephalidae,Brachycephalinae,Brachycephalinae,Ischnocnema,Ischnocnema spanios,1,4,2088
Anura,Brachycephalidae,Brachycephalinae,Brachycephalinae,Ischnocnema,Ischnocnema surda,0,0,0
Anura,Brachycephalidae,Brachycephalinae,Brachycephalinae,Ischnocnema,Ischnocnema venancioi,1,4,3437
Anura,Brachycephalidae,Brachycephalinae,Brachycephalinae,Ischnocnema,Ischnocnema verrucosa,1,4,2351
Anura,Brachycephalidae,Brachycephalinae,Brachycephalinae,Ischnocnema,Ischnocnema vizottoi,1,3,2395
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Balebreviceps,Balebreviceps hillmani,1,3,1254
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Breviceps,Breviceps acutirostris,0,0,0
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Breviceps,Breviceps adspersus,1,6,5781
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Breviceps,Breviceps bagginsi,0,0,0
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Breviceps,Breviceps branchi,1,1,565
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Breviceps,Breviceps fichus,1,1,321
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Breviceps,Breviceps fuscus,1,6,3659
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Breviceps,Breviceps gibbosus,0,0,0
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Breviceps,Breviceps macrops,1,1,575
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Breviceps,Breviceps maculatus,0,0,0
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Breviceps,Breviceps montanus,0,0,0
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Breviceps,Breviceps mossambicus,1,11,8532
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Breviceps,Breviceps namaquensis,1,1,563
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Breviceps,Breviceps poweri,0,0,0
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Breviceps,Breviceps rosei,0,0,0
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Breviceps,Breviceps sopranus,0,0,0
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Breviceps,Breviceps sylvestris,0,0,0
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Breviceps,Breviceps verrucosus,0,0,0
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Callulina,Callulina dawida,1,3,1295
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Callulina,Callulina hanseni,0,0,0
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Callulina,Callulina kanga,1,2,927
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Callulina,Callulina kisiwamsitu,1,7,4645
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Callulina,Callulina kreffti,1,12,9967
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Callulina,Callulina laphami,1,2,849
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Callulina,Callulina meteora,0,0,0
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Callulina,Callulina shengena,1,2,973
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Callulina,Callulina stanleyi,1,3,1415
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Probreviceps,Probreviceps durirostris,1,3,1247
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Probreviceps,Probreviceps loveridgei,1,3,1260
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Probreviceps,Probreviceps macrodactylus,1,6,3727
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Probreviceps,Probreviceps rhodesianus,0,0,0
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Probreviceps,Probreviceps rungwensis,1,3,1308
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Probreviceps,Probreviceps uluguruensis,1,3,1252
Anura,Brevicipitidae,Brevicipitinae,Brevicipitinae,Spelaeophryne,Spelaeophryne methneri,1,8,5037
Anura,Bufonidae,Bufoninae,Bufoninae,Adenomus,Adenomus dasi,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Adenomus,Adenomus kandianus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Adenomus,Adenomus kelaartii,1,8,6861
Anura,Bufonidae,Bufoninae,Bufoninae,Altiphrynoides,Altiphrynoides malcolmi,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Altiphrynoides,Altiphrynoides osgoodi,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Amazophrynella,Amazophrynella bokermanni,1,4,2281
Anura,Bufonidae,Bufoninae,Bufoninae,Amazophrynella,Amazophrynella manaos,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Amazophrynella,Amazophrynella minuta,1,10,6257
Anura,Bufonidae,Bufoninae,Bufoninae,Amazophrynella,Amazophrynella vote,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus asmarae,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus blanfordii,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus brauni,1,12,8705
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus buchneri,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus camerunensis,1,10,6404
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus channingi,1,1,574
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus chudeaui,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus cristiglans,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus danielae,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus djohongensis,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus fuliginatus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus funereus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus garmani,1,8,6450
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus gracilipes,1,8,6522
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus gutturalis,1,9,7129
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus kassasii,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus kerinyagae,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus kisoloensis,1,7,5214
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus langanoensis,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus latifrons,1,5,2519
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus lemairii,1,2,891
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus maculatus,1,10,6761
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus mauritanicus,1,6,5152
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus pantherinus,1,4,2098
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus pardalis,1,3,1289
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus perreti,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus poweri,1,6,3918
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus rangeri,1,3,1892
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus reesi,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus regularis,1,11,6518
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus steindachneri,1,8,6456
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus superciliaris,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus taiensis,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus togoensis,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus tuberosus,1,4,3003
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus turkanae,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus urunguensis,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus villiersi,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus vittatus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Amietophrynus,Amietophrynus xeros,1,6,5205
Anura,Bufonidae,Bufoninae,Bufoninae,Anaxyrus,Anaxyrus americanus,1,10,7697
Anura,Bufonidae,Bufoninae,Bufoninae,Anaxyrus,Anaxyrus baxteri,1,2,2276
Anura,Bufonidae,Bufoninae,Bufoninae,Anaxyrus,Anaxyrus boreas,1,11,8066
Anura,Bufonidae,Bufoninae,Bufoninae,Anaxyrus,Anaxyrus californicus,1,4,3224
Anura,Bufonidae,Bufoninae,Bufoninae,Anaxyrus,Anaxyrus canorus,1,3,2687
Anura,Bufonidae,Bufoninae,Bufoninae,Anaxyrus,Anaxyrus cognatus,1,9,6424
Anura,Bufonidae,Bufoninae,Bufoninae,Anaxyrus,Anaxyrus compactilis,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Anaxyrus,Anaxyrus debilis,1,6,4967
Anura,Bufonidae,Bufoninae,Bufoninae,Anaxyrus,Anaxyrus exsul,1,8,5499
Anura,Bufonidae,Bufoninae,Bufoninae,Anaxyrus,Anaxyrus fowleri,1,7,5423
Anura,Bufonidae,Bufoninae,Bufoninae,Anaxyrus,Anaxyrus hemiophrys,1,6,4340
Anura,Bufonidae,Bufoninae,Bufoninae,Anaxyrus,Anaxyrus houstonensis,1,2,2219
Anura,Bufonidae,Bufoninae,Bufoninae,Anaxyrus,Anaxyrus kelloggi,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Anaxyrus,Anaxyrus mexicanus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Anaxyrus,Anaxyrus microscaphus,1,7,5471
Anura,Bufonidae,Bufoninae,Bufoninae,Anaxyrus,Anaxyrus nelsoni,1,5,3825
Anura,Bufonidae,Bufoninae,Bufoninae,Anaxyrus,Anaxyrus punctatus,1,7,4555
Anura,Bufonidae,Bufoninae,Bufoninae,Anaxyrus,Anaxyrus quercicus,1,7,4973
Anura,Bufonidae,Bufoninae,Bufoninae,Anaxyrus,Anaxyrus retiformis,1,3,2867
Anura,Bufonidae,Bufoninae,Bufoninae,Anaxyrus,Anaxyrus speciosus,1,3,2672
Anura,Bufonidae,Bufoninae,Bufoninae,Anaxyrus,Anaxyrus terrestris,1,10,6812
Anura,Bufonidae,Bufoninae,Bufoninae,Anaxyrus,Anaxyrus woodhousii,1,10,6709
Anura,Bufonidae,Bufoninae,Bufoninae,Andinophryne,Andinophryne atelopoides,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Andinophryne,Andinophryne colomai,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Andinophryne,Andinophryne olallai,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia albomaculata,1,2,2239
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia echinata,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia endauensis,1,2,2242
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia fuliginea,1,2,2250
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia glandulosa,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia guibei,1,2,2247
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia hanitschi,1,6,5620
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia inthanon,1,2,2240
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia jeetsukumarani,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia kraensis,1,2,2240
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia latidisca,1,2,2152
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia latiffi,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia latirostra,1,2,2243
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia leptopus,1,6,5184
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia longidigita,1,8,5859
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia lumut,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia malayana,1,2,2235
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia mcgregori,1,3,2548
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia minuta,1,2,2237
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia muelleri,1,3,2259
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia penangensis,1,2,2232
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia platysoma,1,2,2239
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia siamensis,1,2,2248
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia spinulifer,1,6,5145
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia thinthinae,1,2,2219
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia tiomanica,1,2,2252
Anura,Bufonidae,Bufoninae,Bufoninae,Ansonia,Ansonia torrentis,1,2,2239
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus andinus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus angelito,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus ardila,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus arsyecue,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus arthuri,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus balios,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus barbotini,1,6,5112
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus bomolochos,1,5,3603
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus boulengeri,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus carauta,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus carbonerensis,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus carrikeri,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus certus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus chiriquiensis,1,2,1344
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus chirripoensis,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus chocoensis,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus chrysocorallus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus coynei,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus cruciger,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus dimorphus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus ebenoides,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus elegans,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus epikeisthos,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus erythropus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus eusebianus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus eusebiodiazi,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus exiguus,1,1,933
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus famelicus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus farci,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus flavescens,1,8,5024
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus franciscus,1,2,942
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus galactogaster,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus gigas,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus glyphus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus guanujo,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus guitarraensis,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus halihelos,1,2,1775
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus hoogmoedi,1,3,1854
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus ignescens,1,3,2232
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus laetissimus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus limosus,1,1,564
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus loettersi,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus longibrachius,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus longirostris,1,2,1414
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus lozanoi,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus lynchi,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus mandingues,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus marinkellei,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus mindoensis,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus minutulus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus mittermeieri,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus monohernandezii,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus mucubajiensis,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus muisca,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus nahumae,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus nanay,1,3,1809
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus nepiozomus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus nicefori,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus nocturnus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus onorei,1,1,933
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus orcesi,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus oxapampae,1,1,370
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus oxyrhynchus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus pachydermus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus palmatus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus pastuso,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus patazensis,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus pedimarmoratus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus peruensis,1,6,4970
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus petersi,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus petriruizi,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus pictiventris,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus pinangoi,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus planispina,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus podocarpus,1,1,933
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus pulcher,1,4,2190
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus pyrodactylus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus quimbaya,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus reticulatus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus sanjosei,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus seminiferus,1,2,888
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus senex,1,1,750
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus sernai,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus simulatus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus siranus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus sonsonensis,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus sorianoi,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus spumarius,1,7,4608
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus spurrelli,1,3,2723
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus subornatus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus tamaensis,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus tricolor,1,2,864
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus varius,1,3,2962
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus vermiculatus,1,1,924
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus vogli,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus walkeri,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Atelopus,Atelopus zeteki,1,2,2117
Anura,Bufonidae,Bufoninae,Bufoninae,Barbarophryne,Barbarophryne brongersmai,1,4,3774
Anura,Bufonidae,Bufoninae,Bufoninae,Bufo,Bufo ailaoanus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Bufo,Bufo arabicus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Bufo,Bufo aspinius,1,3,1407
Anura,Bufonidae,Bufoninae,Bufoninae,Bufo,Bufo bankorensis,1,6,3521
Anura,Bufonidae,Bufoninae,Bufoninae,Bufo,Bufo bufo,1,10,7821
Anura,Bufonidae,Bufoninae,Bufoninae,Bufo,Bufo cryptotympanicus,1,2,890
Anura,Bufonidae,Bufoninae,Bufoninae,Bufo,Bufo eichwaldi,1,6,3577
Anura,Bufonidae,Bufoninae,Bufoninae,Bufo,Bufo gargarizans,1,9,8459
Anura,Bufonidae,Bufoninae,Bufoninae,Bufo,Bufo japonicus,1,10,7843
Anura,Bufonidae,Bufoninae,Bufoninae,Bufo,Bufo kabischi,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Bufo,Bufo luchunnicus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Bufo,Bufo menglianus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Bufo,Bufo minshanicus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Bufo,Bufo pageoti,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Bufo,Bufo pentoni,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Bufo,Bufo spinosus,1,6,4571
Anura,Bufonidae,Bufoninae,Bufoninae,Bufo,Bufo stejnegeri,1,3,1432
Anura,Bufonidae,Bufoninae,Bufoninae,Bufo,Bufo taxkorensis,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Bufo,Bufo tibetanus,1,5,3300
Anura,Bufonidae,Bufoninae,Bufoninae,Bufo,Bufo tihamicus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Bufo,Bufo torrenticola,1,6,3010
Anura,Bufonidae,Bufoninae,Bufoninae,Bufo,Bufo tuberculatus,1,3,1405
Anura,Bufonidae,Bufoninae,Bufoninae,Bufo,Bufo tuberospinius,1,2,892
Anura,Bufonidae,Bufoninae,Bufoninae,Bufo,Bufo verrucosissimus,1,9,6480
Anura,Bufonidae,Bufoninae,Bufoninae,Bufo,Bufo wolongensis,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Bufoides,Bufoides meghalayanus,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Bufotes,Bufotes balearicus,1,2,1404
Anura,Bufonidae,Bufoninae,Bufoninae,Bufotes,Bufotes baturae,0,0,0
Anura,Bufonidae,Bufoninae,Bufoninae,Bufotes,Bufotes boulengeri,1,2,1302
Anura,Bufonidae,Bufoninae,Bufoninae,Bufotes,Bufotes latastii,0,0,0
